Année;Numéro;Département;Code INSEE;Nom de la commune;Date de première alerte;Surface parcourue (m2);Surface forêt (m2);Surface maquis garrigues (m2);Autres surfaces naturelles hors forêt (m2);Surfaces agricoles (m2);Autres surfaces (m2);Surface autres terres boisées (m2);Surfaces non boisées naturelles (m2);Surfaces non boisées artificialisées (m2);Surfaces non boisées (m2);Précision des surfaces;Type de peuplement;Nature;Décès ou bâtiments touchés;Nombre de décès;Nombre de bâtiments totalement détruits;Nombre de bâtiments partiellement détruits;Précision de la donnée
2024;22869;13;13015;Bouc-Bel-Air;03/08/2024 15:15;2;2;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22865;13;13041;Gardanne;03/08/2024 15:29;1500;1500;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22864;13;13001;Aix-en-Provence;03/08/2024 15:30;10;10;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22862;13;13041;Gardanne;03/08/2024 16:01;14000;14000;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;21380;34;34069;Cazouls-lès-Béziers;03/08/2024 17:35;5148;5148;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;25913;11;11370;Salles-d'Aude;03/08/2024 20:50;450;450;0;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22317;11;11037;Berriac;04/08/2024 00:18;8700;1000;0;0;7700;0;;;;;Mesurées;;;Non;;;;
2024;22318;11;11170;Gruissan;04/08/2024 01:57;50;0;50;0;0;0;;;;;Mesurées;;;Non;;;;
2024;21372;34;34031;Bessan;04/08/2024 06:03;1823;1823;0;0;0;0;;;;;Mesurées;4;Malveillance;Non;;;;
2024;28812;07;07209;Saint-Andéol-de-Fourchades;04/08/2024 08:48;200;200;0;0;0;0;;;;;Estimées;3;Involontaire (travaux);Non;;;;
2024;28734;07;07295;Saint-Sauveur-de-Montagut;04/08/2024 12:47;2;2;0;0;0;0;;;;;Estimées;3;Malveillance;Non;;;;
2024;24281;976;97606;Chirongui;04/08/2024 12:50;30000;30000;;0;0;0;;;;;Estimées;;Involontaire (travaux);Non;;;;
2024;21370;34;34032;Béziers;04/08/2024 12:59;17950;17950;0;0;0;0;;;;;Mesurées;1;;Non;;;;
2024;22320;11;11330;Rustiques;04/08/2024 13:06;235;235;0;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22871;13;13056;Martigues;04/08/2024 13:48;7500;7500;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22321;11;11436;Villesèque-des-Corbières;04/08/2024 14:13;500;0;500;0;0;0;;;;;Mesurées;;;Non;;;;
2024;21683;13;13055;Marseille;04/08/2024 15:22;10000;5000;3000;0;2000;0;;;;;Estimées;1;Malveillance;Non;;;;
2024;28254;2A;2A040;Bocognano;04/08/2024 15:45;150;0;150;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;22322;11;11369;Sallèles-d'Aude;04/08/2024 17:19;30;0;30;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22323;11;11025;Bagnoles;04/08/2024 17:54;39900;39900;0;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;21364;34;34188;Olmet-et-Villecun;04/08/2024 18:09;7333;7333;0;0;0;0;;;;;Mesurées;3;Malveillance;Non;;;;
2024;22870;13;13063;Miramas;04/08/2024 18:53;20;20;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;28253;2A;2A031;Bastelica;04/08/2024 19:15;187000;7000;180000;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;22324;11;11040;Bizanet;04/08/2024 20:23;5000;0;5000;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22325;11;11069;Carcassonne;04/08/2024 22:12;3000;0;3000;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22011;04;04039;Castellane;05/08/2024 07:34;2;2;0;0;0;0;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;22873;13;13039;Fos-sur-Mer;05/08/2024 12:09;150;150;0;0;0;0;;;;;Mesurées;1;;Non;;;;
2024;28818;07;07232;Saint-Étienne-de-Lugdarès;05/08/2024 14:30;500;500;0;0;0;0;;;;;Estimées;4;Naturelle;Non;;;;
2024;21453;06;06158;Villars-sur-Var;05/08/2024 15:44;500;0;500;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;21529;48;48127;Monts-de-Randon;05/08/2024 16:35;600;0;600;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;22872;13;13097;Saint-Martin-de-Crau;05/08/2024 16:54;12000;12000;0;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;21659;34;34170;Montouliers;05/08/2024 17:42;474300;474300;0;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;21656;34;34016;Aumelas;05/08/2024 21:04;788;0;788;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;28256;2A;2A189;Olmeto;05/08/2024 21:15;20;0;20;0;0;0;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;21464;2B;2B236;Poggio-di-Nazza;05/08/2024 21:18;1;0;1;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;28255;2A;2A247;Porto-Vecchio;05/08/2024 22:30;20;0;20;0;0;0;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;22896;13;13055;Marseille;06/08/2024 07:22;2000;0;2000;0;0;0;;;;;Estimées;1;Malveillance;Non;;;;
2024;22874;13;13026;Châteauneuf-les-Martigues;06/08/2024 10:50;20;20;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;28078;84;84078;Mondragon;06/08/2024 11:29;2;2;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;22331;11;11435;Villerouge-Termenès;06/08/2024 15:02;600;0;600;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;26987;24;24292;Montpeyroux;06/08/2024 17:00;8000;8000;;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;26774;33;33144;Cudos;06/08/2024 19:42;150;150;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;22332;11;11397;Trèbes;06/08/2024 21:35;3323;0;3323;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22876;13;13051;Lançon-Provence;07/08/2024 00:16;20;20;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;21648;34;34010;Aniane;07/08/2024 00:42;946;946;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22139;26;26249;Pont-de-Barret;07/08/2024 11:07;5;5;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;21710;2B;2B102;Crocicchia;07/08/2024 11:39;7000;0;7000;0;0;0;;;;;Estimées;1;;Non;;;;
2024;21642;34;34092;Cruzy;07/08/2024 12:59;255600;255600;0;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;21639;34;34051;Canet;07/08/2024 15:17;75;75;0;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;22336;11;11025;Bagnoles;07/08/2024 15:26;500;500;;;;;;;;;Mesurées;;;Non;0;0;0;
2024;22877;13;13044;Grans;07/08/2024 15:50;800;800;0;0;0;0;;;;;Mesurées;1;;Non;;;;
2024;28802;07;07209;Saint-Andéol-de-Fourchades;07/08/2024 16:35;100;100;0;0;0;0;;;;;Estimées;3;Involontaire (travaux);Non;;;;
2024;22337;11;11069;Carcassonne;07/08/2024 18:09;4000;0;4000;0;0;0;;;;;Mesurées;;;Non;;;;
2024;28507;30;30062;Calvisson;07/08/2024 18:10;717;717;;;;;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;21998;04;04023;Bayons;07/08/2024 21:30;26500;26500;0;0;0;0;;;;;Mesurées;5;Naturelle;Non;;;;
2024;28508;30;30138;Langlade;08/08/2024 03:27;198;198;;;;;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;22899;13;13055;Marseille;08/08/2024 05:37;200;0;200;0;0;0;;;;;Estimées;1;Malveillance;Non;;;;
2024;21814;05;05026;Ceillac;08/08/2024 06:58;50;50;0;0;0;0;;;;;Estimées;;Involontaire (particulier);Non;;;;
2024;25932;73;73232;Sainte-Foy-Tarentaise;08/08/2024 12:23;10;10;;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22879;13;13056;Martigues;08/08/2024 12:51;50;50;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;21879;58;58160;Marzy;08/08/2024 15:02;250;250;;0;0;0;;;;;Estimées;;;Non;;;;
2024;22339;11;11063;Campagne-sur-Aude;08/08/2024 16:19;9000;0;9000;0;0;0;;;;;Mesurées;;Accidentelle;Non;;;;
2024;22340;11;11435;Villerouge-Termenès;08/08/2024 17:16;300;300;0;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22880;13;13079;Puyloubier;08/08/2024 17:28;2000;2000;0;0;0;0;;;;;Mesurées;1;;Non;;;;
2024;26933;24;24272;Minzac;08/08/2024 17:39;1000;1000;;0;0;0;;;;;Estimées;;Involontaire (particulier);Non;0;0;0;
2024;22341;11;11299;Preixan;08/08/2024 18:42;650;100;;;550;;;;;;Mesurées;;;Non;0;0;0;
2024;22878;13;13019;Cabriès;08/08/2024 19:27;2000;2000;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;28084;84;84026;Cadenet;09/08/2024 01:56;1600;1600;0;0;0;0;;;;;Mesurées;5;;Non;;;;
2024;21579;66;66222;Vernet-les-Bains;09/08/2024 12:10;20;20;0;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;21980;63;63463;Viscomtat;09/08/2024 13:27;500;500;;0;0;0;;;;;Estimées;;;Non;;;;
2024;21979;63;63463;Viscomtat;09/08/2024 13:27;100;100;;0;0;0;;;;;Estimées;;;Non;;;;
2024;26528;17;17241;Montguyon;09/08/2024 14:44;300;300;;0;0;0;;;;;Estimées;;Accidentelle;Non;0;0;0;
2024;22882;13;13081;Rognac;09/08/2024 15:05;2000;2000;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;28257;2A;2A089;Ciamannacce;09/08/2024 16:31;10;0;10;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;23047;74;74235;Saint-Germain-sur-Rhône;09/08/2024 18:53;1;1;;0;0;0;;;;;Estimées;;;Non;;;;
2024;22892;13;13055;Marseille;09/08/2024 21:19;300;0;300;0;0;0;;;;;Estimées;6;Malveillance;Non;;;;
2024;22898;13;13055;Marseille;09/08/2024 23:09;500;100;400;0;0;0;;;;;Estimées;2;Accidentelle;Non;;;;
2024;22881;13;13110;Trets;09/08/2024 23:12;5;5;0;0;0;0;;;;;Mesurées;1;;Non;;;;
2024;22811;13;13071;Les Pennes-Mirabeau;10/08/2024 00:33;30;30;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;21718;2B;2B095;Corscia;10/08/2024 03:21;3000;0;3000;0;0;0;;;;;Estimées;;;Non;;;;
2024;22813;13;13047;Istres;10/08/2024 04:13;30;30;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;24180;56;56172;Plumelec;10/08/2024 10:26;10;10;;0;0;0;;;;;Estimées;;;Non;;;;
2024;22902;13;13055;Marseille;10/08/2024 11:43;25;0;25;0;0;0;;;;;Estimées;5;;Non;;;;
2024;25314;27;27116;Brionne;10/08/2024 11:46;22000;22000;;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22822;13;13001;Aix-en-Provence;10/08/2024 13:24;5;5;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;21821;06;06058;Escragnolles;10/08/2024 14:47;300;0;300;0;0;0;;;;;Estimées;;Involontaire (particulier);Non;;;;
2024;22345;11;11094;Clermont-sur-Lauquet;10/08/2024 15:24;600;600;0;0;0;0;;;;;Mesurées;;Accidentelle;Non;;;;
2024;24190;56;56169;Plouhinec;10/08/2024 15:25;250;250;;0;0;0;;;;;Estimées;;;Non;;;;
2024;21892;44;44001;Abbaretz;10/08/2024 15:45;70;70;;0;0;0;;;;;Estimées;;;Non;;;;
2024;24182;56;56172;Plumelec;10/08/2024 15:56;300;300;;0;0;0;;;;;Estimées;;;Non;;;;
2024;27063;40;40123;Herm;10/08/2024 16:16;76196;76196;;0;0;0;;;;;Mesurées;;Involontaire (travaux);Non;0;0;0;
2024;22812;13;13071;Les Pennes-Mirabeau;10/08/2024 16:40;250;250;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;22346;11;11251;Val-de-Dagne;10/08/2024 17:22;150;0;150;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;24779;49;49369;Vernoil-le-Fourrier;10/08/2024 18:36;4;4;;0;0;0;;;;;Estimées;;Accidentelle;Non;;;;
2024;28710;07;07209;Saint-Andéol-de-Fourchades;10/08/2024 19:15;1;1;0;0;0;0;;;;;Estimées;3;Involontaire (travaux);Non;;;;
2024;21605;34;34129;Lattes;10/08/2024 19:36;72;0;72;0;0;0;;;;;Estimées;1;Involontaire (particulier);Non;;;;
2024;21602;34;34276;Saint-Mathieu-de-Tréviers;11/08/2024 11:01;270;270;0;0;0;0;;;;;Mesurées;2;Accidentelle;Non;;;;
2024;26369;47;47021;Barbaste;11/08/2024 14:47;364600;364600;;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;23923;59;59045;Baives;11/08/2024 14:58;50;50;;0;0;0;;;;;Estimées;;Involontaire (travaux);Non;;;;
2024;23325;35;35236;Redon;11/08/2024 15:56;1500;1500;;0;0;0;;;;;Estimées;;;Non;;;;
2024;22348;11;11248;Montirat;11/08/2024 16:29;1;1;0;0;0;0;;;;;Mesurées;;;Non;;;;
2024;24391;12;12300;Villefranche-de-Rouergue;11/08/2024 17:53;25000;25000;;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22145;26;26149;Hostun;11/08/2024 19:06;2000;0;2000;0;0;0;;;;;Estimées;;Involontaire (particulier);Non;;;;
2024;23055;74;74135;Giez;11/08/2024 20:18;1;1;;0;0;0;;;;;Estimées;;;Non;;;;
2024;22500;88;88302;Le Ménil;12/08/2024 06:01;1;1;;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;23058;74;74010;Annecy;12/08/2024 09:03;1;1;;0;0;0;;;;;Estimées;;;Non;;;;
2024;22818;13;13079;Puyloubier;12/08/2024 09:51;200;200;0;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;21739;48;48009;Peyre en Aubrac;12/08/2024 13:00;20;0;20;0;0;0;;;;;Estimées;1;Accidentelle;Non;;;;
2024;22821;13;13005;Aubagne;12/08/2024 15:36;100;100;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;22820;13;13015;Bouc-Bel-Air;12/08/2024 15:43;34;34;0;0;0;0;;;;;Mesurées;1;;Non;;;;
2024;28519;30;30147;Lézan;12/08/2024 15:59;9550;9550;0;0;0;0;;;;;Mesurées;;Involontaire (travaux);Non;;;;
2024;21724;2B;2B320;Tallone;12/08/2024 16:02;130000;0;130000;0;0;0;;;;;Estimées;1;;Non;;;;
2024;22819;13;13040;Fuveau;12/08/2024 19:28;50;50;0;0;0;0;;;;;Estimées;1;Malveillance;Non;;;;
2024;28258;2A;2A017;Appietto;12/08/2024 22:18;1000;0;1000;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;28772;07;07196;Rocles;13/08/2024 00:16;20;20;0;0;0;0;;;;;Estimées;3;;Non;;;;
2024;28266;2A;2A017;Appietto;13/08/2024 01:24;10000;0;10000;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;28261;2A;2A048;Calcatoggio;13/08/2024 01:24;10000;0;10000;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;28263;2A;2A017;Appietto;13/08/2024 01:24;38000;0;38000;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;28260;2A;2A048;Calcatoggio;13/08/2024 01:24;20000;0;20000;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;26795;33;33236;Lège-Cap-Ferret;13/08/2024 02:17;100;100;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;21915;2B;2B039;Bisinchi;13/08/2024 11:40;80000;0;80000;0;0;0;;;;;Estimées;1;;Non;;;;
2024;28096;84;84020;Bonnieux;13/08/2024 11:55;100;100;0;0;0;0;;;;;Mesurées;;Involontaire (particulier);Non;;;;
2024;28265;2A;2A103;Cuttoli-Corticchiato;13/08/2024 13:02;150;0;150;0;0;0;;;;;Mesurées;;;Non;;;;
2024;28264;2A;2A268;Sampolo;13/08/2024 14:17;500;0;500;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;23060;74;74102;Dingy-Saint-Clair;13/08/2024 16:00;1;1;;0;0;0;;;;;Estimées;;;Non;;;;
2024;23099;974;97412;Saint-Joseph;13/08/2024 16:04;80;80;;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22349;11;11012;Argeliers;13/08/2024 16:42;80;0;80;0;0;0;;;;;Mesurées;;;Non;;;;
2024;26529;17;17452;La Tremblade;13/08/2024 17:00;50;50;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;28262;2A;2A247;Porto-Vecchio;13/08/2024 17:52;663;0;663;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;21751;01;01419;Thoiry;13/08/2024 18:00;20000;10000;;10000;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;21740;48;48088;La Malène;13/08/2024 19:00;20;0;20;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;21862;34;34035;La Boissière;13/08/2024 19:15;68270;0;68270;0;0;0;;;;;Mesurées;1;Involontaire (travaux);Non;;;;
2024;22004;04;04024;Beaujeu;13/08/2024 19:23;3900;3900;0;0;0;0;;;;;Mesurées;5;Naturelle;Non;;;;
2024;28524;30;30045;Bordezac;13/08/2024 19:57;27;27;;;;;;;;;Mesurées;;Naturelle;Non;;;;
2024;28259;2A;2A017;Appietto;13/08/2024 20:25;30;0;30;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;21817;05;05124;La Rochette;13/08/2024 22:10;340;340;0;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;26952;24;24183;Fleurac;14/08/2024 00:46;70;70;;0;0;0;;;;;Estimées;;Malveillance;Non;0;0;0;
2024;28098;84;84144;Viens;14/08/2024 12:40;400;400;0;0;0;0;;;;;Estimées;;Accidentelle;Non;;;;
2024;21921;2B;2B185;Oletta;14/08/2024 12:42;169600;0;169600;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;21919;2B;2B354;Vivario;14/08/2024 13:43;10;0;10;0;0;0;;;;;Estimées;;;Non;;;;
2024;21822;06;06163;Tende;14/08/2024 15:16;1000;0;1000;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;21920;2B;2B023;Asco;14/08/2024 16:46;10000;0;10000;0;0;0;;;;;Estimées;1;Naturelle;Non;;;;
2024;25343;85;85012;La Barre-de-Monts;14/08/2024 18:45;20;20;;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;21808;48;48152;Ventalon en Cévennes;14/08/2024 19:00;1000;1000;0;0;0;0;;;;;Mesurées;1;Naturelle;;;;;Données partielles ou non valides
2024;22007;04;04039;Castellane;14/08/2024 19:06;600;600;0;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;26859;33;33454;Saint-Morillon;15/08/2024 03:15;15000;15000;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;21828;06;06112;Le Rouret;15/08/2024 06:57;20;0;20;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;21824;06;06015;Berre-les-Alpes;15/08/2024 07:55;700;0;700;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;22008;04;04053;Châteauneuf-Val-Saint-Donat;15/08/2024 08:36;20;20;0;0;0;0;;;;;Estimées;;Naturelle;;;;;Données partielles ou non valides
2024;21826;06;06035;Castellar;15/08/2024 08:39;150;0;150;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;21825;06;06023;Breil-sur-Roya;15/08/2024 08:46;10;0;10;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;21827;06;06069;Grasse;15/08/2024 08:50;50;0;50;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;21809;48;48096;Meyrueis;15/08/2024 10:05;5;0;5;0;0;0;;;;;Estimées;1;Naturelle;Non;;;;Données partielles ou non valides
2024;22110;06;06083;Menton;15/08/2024 10:48;10;0;10;0;0;0;;;;;Estimées;;;Non;;;;
2024;21829;06;06057;L'Escarène;15/08/2024 10:56;30;0;30;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;22816;13;13051;Lançon-Provence;15/08/2024 11:29;300;300;0;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;22009;04;04171;Rougon;15/08/2024 12:14;50;50;0;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;21830;06;06034;Castagniers;15/08/2024 12:14;2800;2800;0;0;0;0;;;;;Mesurées;3;Naturelle;Non;;;;
2024;28267;2A;2A004;Ajaccio;15/08/2024 12:23;10;0;10;0;0;0;;;;;Mesurées;;Accidentelle;Non;;;;
2024;28268;2A;2A004;Ajaccio;15/08/2024 12:23;20;0;20;0;0;0;;;;;Mesurées;;Accidentelle;Non;;;;
2024;21823;06;06079;Mandelieu-la-Napoule;15/08/2024 13:04;20;0;20;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;22817;13;13056;Martigues;15/08/2024 15:22;6;6;0;0;0;0;;;;;Mesurées;1;Involontaire (particulier);Non;;;;
2024;22108;06;06003;Andon;15/08/2024 15:44;200;200;0;0;0;0;;;;;Estimées;4;Naturelle;Non;;;;
2024;21810;26;26321;Saint-Nazaire-le-Désert;15/08/2024 16:18;20;0;20;0;0;0;;;;;Estimées;4;Naturelle;Non;;;;
2024;21847;34;34299;Sérignan;15/08/2024 16:58;39777;0;39777;0;0;0;;;;;Mesurées;1;Malveillance;Oui;0;4;0;
2024;25345;85;85012;La Barre-de-Monts;15/08/2024 17:20;1000;1000;;0;0;0;;;;;Estimées;;Naturelle;Non;;;;
2024;22815;13;13026;Châteauneuf-les-Martigues;16/08/2024 13:31;255;255;0;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;23068;74;74001;Abondance;16/08/2024 15:34;4;4;;0;0;0;;;;;Estimées;;;Non;;;;
2024;22356;11;11043;Bouilhonnac;16/08/2024 15:43;547776;12500;408776;0;126500;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;28271;2A;2A114;Figari;16/08/2024 17:47;3;0;3;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;28272;2A;2A247;Porto-Vecchio;16/08/2024 18:31;1756;1756;0;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;28269;2A;2A247;Porto-Vecchio;16/08/2024 18:31;80;0;80;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;28270;2A;2A247;Porto-Vecchio;16/08/2024 18:31;3;0;3;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;26800;33;33499;Les Salles-de-Castillon;16/08/2024 20:40;300;300;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;28274;2A;2A300;San-Gavino-di-Carbini;17/08/2024 09:16;80;80;0;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;22111;06;06136;Sospel;17/08/2024 11:55;10;0;10;0;0;0;;;;;Estimées;;;Non;;;;
2024;22800;13;13001;Aix-en-Provence;17/08/2024 12:20;560;560;0;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;22814;13;13047;Istres;17/08/2024 13:29;110;110;0;0;0;0;;;;;Mesurées;1;;Non;;;;
2024;28823;07;07330;Vallon-Pont-d'Arc;17/08/2024 13:58;1000;0;1000;0;0;0;;;;;Estimées;5;Involontaire (particulier);Non;;;;
2024;28273;2A;2A288;Sotta;17/08/2024 15:00;50;50;0;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;21835;34;34113;Gigean;18/08/2024 15:11;3099500;3099500;0;0;0;0;;;;;Mesurées;4;Malveillance;Non;;;;
2024;21926;2B;2B156;Mausoléo;18/08/2024 15:26;5000;0;5000;0;0;0;;;;;Estimées;1;;Non;;;;
2024;26989;24;24587;Vitrac;18/08/2024 15:40;10100;100;;10000;0;0;;;;;Estimées;;Involontaire (particulier);Non;;;;
2024;22801;13;13039;Fos-sur-Mer;18/08/2024 16:51;200;200;0;0;0;0;;;;;Mesurées;1;Accidentelle;Non;;;;
2024;21890;44;44103;Montoir-de-Bretagne;18/08/2024 18:00;10;10;;0;0;0;;;;;Estimées;;;Non;;;;
2024;28102;84;84026;Cadenet;18/08/2024 21:13;600;600;0;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;21833;34;34183;Nissan-lez-Enserune;18/08/2024 21:25;391100;391100;0;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;28275;2A;2A362;Zonza;18/08/2024 22:37;1242;0;1242;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22803;13;13081;Rognac;19/08/2024 01:09;500;500;0;0;0;0;;;;;Mesurées;1;;Non;;;;
2024;22922;29;29012;Bolazec;19/08/2024 12:25;150;150;;0;0;0;;;;;Estimées;;Malveillance;Non;;;;
2024;28106;84;84129;Sorgues;19/08/2024 12:46;29000;1700;0;27300;0;0;;;;;Mesurées;;;Non;;;;
2024;22097;34;34213;Poussan;19/08/2024 13:46;512;0;512;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22096;34;34194;Paulhan;19/08/2024 14:48;7986;0;7986;0;0;0;;;;;Mesurées;1;Malveillance;Non;;;;
2024;22095;34;34235;Rosis;19/08/2024 14:52;158;158;0;0;0;0;;;;;Mesurées;4;Involontaire (particulier);Non;;;;
2024;28529;30;30344;Vergèze;19/08/2024 16:45;1303;1303;;;;;;;;;Mesurées;;;Non;;;;
2024;28278;2A;2A254;Quenza;19/08/2024 17:05;112000;2000;110000;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;22106;05;05046;Embrun;19/08/2024 17:48;300;300;0;0;0;0;;;;;Estimées;;;Non;;;;
2024;28277;2A;2A103;Cuttoli-Corticchiato;19/08/2024 17:58;20;0;20;0;0;0;;;;;Mesurées;;;Non;;;;
2024;27044;40;40310;Soustons;19/08/2024 18:53;2000;2000;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;28276;2A;2A160;Moca-Croce;19/08/2024 19:45;10;0;10;0;0;0;;;;;Mesurées;;Naturelle;Non;;;;
2024;22361;11;11325;Rouffiac-d'Aude;19/08/2024 21:46;1500;0;1500;0;0;0;;;;;Mesurées;;;Non;;;;
2024;22189;66;66069;Espira-de-l'Agly;20/08/2024 03:37;45000;0;45000;0;0;0;;;;;Mesurées;;Malveillance;Non;;;;
2024;22363;11;11116;Cuxac-d'Aude;20/08/2024 05:14;500;0;500;0;0;0;;;;;Mesurées;;;Non;;;;
2024;21927;26;26188;Mollans-sur-Ouvèze;20/08/2024 12:22;10;10;0;0;0;0;;;;;Estimées;;Accidentelle;Non;;;;
2024;26534;17;17230;Meschers-sur-Gironde;20/08/2024 12:49;300;300;;0;0;0;;;;;Estimées;;;Non;0;0;0;
2024;22087;34;34032;Béziers;20/08/2024 14:26;26873;26873;0;0;0;0;;;;;Mesurées;2;Accidentelle;Non;;;;
2024;21929;81;81249;Sainte-Gemme;20/08/2024 14:56;100;100;;0;0;0;;;;;Estimées;;Accidentelle;Non;;;;
